"","X40","X70","X100","X1.0","X1.1","X1.2","WorstCase","expectedDelayPLS","resultDelayPLS","abs(errorPLS)"
"1",3,0,0,3,0,0,6.84732e-12,6.84732e-12,6.43515024594268e-12,6.01943174931684
"2",0,3,0,3,0,0,7.81749e-12,7.81749e-12,7.84242427587615e-12,0.318955008271837
"3",0,0,3,3,0,0,9.04941e-12,9.04941e-12,9.44497673608637e-12,4.37118813366144
"4",3,0,0,0,3,0,8.47764e-12,8.47764e-12,8.55154092335262e-12,0.871715752881963
"5",0,3,0,0,3,0,9.94095e-12,9.94095e-12,9.90882289086991e-12,0.323179466047929
"6",0,0,3,0,3,0,1.14817e-11,1.14817e-11,1.15613674134963e-11,0.69386426658351
"7",3,0,0,0,0,3,1.08417e-11,1.08417e-11,1.11249809564888e-11,2.61288318703521
"8",0,3,0,0,0,3,1.26581e-11,1.26581e-11,1.25322549864223e-11,0.994185648539103
"9",0,0,3,0,0,3,1.4522e-11,1.4522e-11,1.42347915714649e-11,1.97774706331855
