"","X10","X30","X50","X70","X90","X0.9","X1.0","X1.1","X1.2","X1.3","WorstCase","expectedDelayPLS","resultDelayPLS","abs(errorPLS)"
"259",59,31,10,0,0,59,31,10,0,0,3.0761e-12,3.0761e-12,3.67070439578076e-12,19.3298135880094
"260",28,10,29,6,27,28,10,29,6,27,4.51697e-12,4.51697e-12,4.25664868769187e-12,5.76318444240567
"262",41,0,21,0,38,41,0,21,0,38,4.62976e-12,4.62976e-12,4.59104869514714e-12,0.836140639101313
"264",29,0,0,71,0,29,0,0,71,0,4.11526e-12,4.11526e-12,4.17594319351779e-12,1.47458954033985
"265",24,34,0,1,41,24,34,0,1,41,4.65553e-12,4.65553e-12,4.39212175221757e-12,5.65796478129093
"266",70,0,24,0,6,70,0,24,0,6,3.88847e-12,3.88847e-12,4.03154272634102e-12,3.67940928799808
"267",43,19,38,0,0,43,19,38,0,0,3.36225e-12,3.36225e-12,3.6386441881392e-12,8.22051269653368
"268",44,30,14,0,12,44,30,14,0,12,4.14387e-12,4.14387e-12,3.86147784173184e-12,6.81469636518898
"269",0,0,68,9,23,0,0,68,9,23,4.27727e-12,4.27727e-12,4.07477567821819e-12,4.73419545134648
"270",0,0,7,53,40,0,0,7,53,40,4.57296e-12,4.57296e-12,4.78559981420498e-12,4.64993820643469
"271",0,24,54,22,0,0,24,54,22,0,3.1292e-12,3.1292e-12,3.52239434272506e-12,12.5653311621201
"272",15,27,17,29,12,15,27,17,29,12,4.32085e-12,4.32085e-12,3.91991932474511e-12,9.27897694330725
"273",42,49,6,0,3,42,49,6,0,3,3.61022e-12,3.61022e-12,3.54677708286167e-12,1.75731443342317
"274",35,35,30,0,0,35,35,30,0,0,3.31822e-12,3.31822e-12,3.50938808240334e-12,5.76116358780745
"275",19,13,0,20,48,19,13,0,20,48,4.74807e-12,4.74807e-12,4.77005696021653e-12,0.463071526252423
"276",45,33,4,0,18,45,33,4,0,18,4.30322e-12,4.30322e-12,3.98869312981268e-12,7.30910504662361
"277",31,0,0,14,55,31,0,0,14,55,4.7832e-12,4.7832e-12,5.0228388319634e-12,5.01001070336589
"278",52,46,2,0,0,52,46,2,0,0,2.93744e-12,2.93744e-12,3.5524586668112e-12,20.9372333328067
"279",49,5,0,46,0,49,5,0,46,0,4.00467e-12,4.00467e-12,4.08382098756457e-12,1.97646716370075
"280",13,0,49,2,36,13,0,49,2,36,4.62134e-12,4.62134e-12,4.39595992033856e-12,4.87694217827385
"281",63,6,0,14,17,63,6,0,14,17,4.35358e-12,4.35358e-12,4.31325280828271e-12,0.926299544680242
"282",87,0,0,0,13,87,0,0,0,13,4.14564e-12,4.14564e-12,4.29081634500991e-12,3.50190429004713
"283",0,0,0,47,53,0,0,0,47,53,5.0965e-12,5.0965e-12,5.03790198542288e-12,1.1497697356445
"284",55,0,0,45,0,55,0,0,45,0,3.99709e-12,3.99709e-12,4.13739005851119e-12,3.51005502781248
"285",0,0,63,0,37,0,0,63,0,37,4.46798e-12,4.46798e-12,4.32783676602087e-12,3.13661283128247
"288",0,13,29,58,0,0,13,29,58,0,3.42368e-12,3.42368e-12,3.8434832588999e-12,12.2617551552687
"289",1,0,0,16,83,1,0,0,16,83,4.88117e-12,4.88117e-12,5.49997986211002e-12,12.6774904809711
"291",0,57,0,0,43,0,57,0,0,43,4.11203e-12,4.11203e-12,4.17126994544908e-12,1.4406496413955
"293",11,25,64,0,0,11,25,64,0,0,3.47981e-12,3.47981e-12,3.42012467933553e-12,1.71518906677294
"294",27,18,0,55,0,27,18,0,55,0,4.05758e-12,4.05758e-12,3.95403140556654e-12,2.55197912138418
"295",45,4,34,17,0,45,4,34,17,0,3.77411e-12,3.77411e-12,3.85246261993888e-12,2.07605554525114
"296",52,0,8,0,40,52,0,8,0,40,4.64461e-12,4.64461e-12,4.7011469909913e-12,1.21726024340678
"297",28,0,5,24,43,28,0,5,24,43,4.71801e-12,4.71801e-12,4.8051302287868e-12,1.84654608164885
"299",38,14,0,48,0,38,14,0,48,0,4.01932e-12,4.01932e-12,3.98769322243764e-12,0.786868862453327
