"","X10","X30","X50","X70","X90","X0.9","X1.0","X1.1","X1.2","X1.3","WorstCase","expectedDelayPLS","resultDelayPLS","abs(errorPLS)"
"26",26,22,0,20,32,26,22,0,20,32,9.50594e-12,9.50594e-12,9.05767328752203e-12,4.71564845220954
"27",0,78,12,0,10,0,78,12,0,10,7.55181e-12,7.55181e-12,6.9808477135479e-12,7.56060184845888
"28",14,0,26,11,49,14,0,26,11,49,9.80762e-12,9.80762e-12,9.95238451491152e-12,1.4760412303038
"29",57,0,0,21,22,57,0,0,21,22,9.16068e-12,9.16068e-12,8.85487713590855e-12,3.33821140015201
"30",34,56,0,0,10,34,56,0,0,10,8.12235e-12,8.12235e-12,7.29358935533529e-12,10.2034589086251
"31",1,96,0,3,0,1,96,0,3,0,5.97955e-12,5.97955e-12,6.35005804381262e-12,6.19625295904569
"32",22,16,36,21,5,22,16,36,21,5,8.17037e-12,8.17037e-12,7.7050822732805e-12,5.69481830956863
"33",0,0,0,0,100,0,0,0,0,100,1.12009e-11,1.12009e-11,1.23840312329986e-11,10.5628229249308
"34",19,63,18,0,0,19,63,18,0,0,5.97184e-12,5.97184e-12,6.65778605498444e-12,11.4863434885135
"35",14,43,27,0,16,14,43,27,0,16,8.68599e-12,8.68599e-12,7.65681971856182e-12,11.8486238349133
"36",0,5,95,0,0,0,5,95,0,0,6.06667e-12,6.06667e-12,7.11672723550922e-12,17.3086262399177
"38",65,20,0,2,13,65,20,0,2,13,8.42002e-12,8.42002e-12,7.91267432613263e-12,6.02546875028048
"39",42,37,0,3,18,42,37,0,3,18,8.78533e-12,8.78533e-12,7.9599144310238e-12,9.39538490843485
"40",30,33,0,26,11,30,33,0,26,11,8.64285e-12,8.64285e-12,7.97597915341796e-12,7.7158674115834
"41",0,97,3,0,0,0,97,3,0,0,4.8685e-12,4.8685e-12,6.28733794574944e-12,29.1432257522737
"42",0,21,0,79,0,0,21,0,79,0,7.69758e-12,7.69758e-12,8.29810599216912e-12,7.80149075643406
"43",3,30,17,32,18,3,30,17,32,18,9.09961e-12,9.09961e-12,8.37840593943304e-12,7.92565901799042
"46",9,15,17,8,51,9,15,17,8,51,9.88037e-12,9.88037e-12,9.85443764123875e-12,0.262463437717919
"47",16,0,0,40,44,16,0,0,40,44,9.77921e-12,9.77921e-12,1.01846231928385e-11,4.14566404483088
"48",0,0,0,100,0,0,0,0,100,0,8.56041e-12,8.56041e-12,8.83980321161569e-12,3.2637830619759
"49",34,0,28,0,38,34,0,28,0,38,9.58256e-12,9.58256e-12,9.26065898790278e-12,3.35923815866763
"50",30,42,19,0,9,30,42,19,0,9,8.09516e-12,8.09516e-12,7.35411855226555e-12,9.15412972361813
"51",10,2,60,21,7,10,2,60,21,7,8.37704e-12,8.37704e-12,7.89535846138366e-12,5.75002075454263
"52",38,28,10,23,1,38,28,10,23,1,7.63221e-12,7.63221e-12,7.47541165850369e-12,2.05442907750586
"53",5,33,7,17,38,5,33,7,17,38,9.65379e-12,9.65379e-12,9.15083623024544e-12,5.20990999135637
"54",20,6,42,5,27,20,6,42,5,27,9.28571e-12,9.28571e-12,8.66891351011356e-12,6.64242680297401
"57",0,27,37,36,0,0,27,37,36,0,7.27144e-12,7.27144e-12,7.52247518368708e-12,3.4523448407342
"58",0,12,1,87,0,0,12,1,87,0,7.73157e-12,7.73157e-12,8.51348193864822e-12,10.1132362333682
"59",37,7,15,9,32,37,7,15,9,32,9.45678e-12,9.45678e-12,9.04533456277914e-12,4.35079844535725
"60",34,6,14,12,34,34,6,14,12,34,9.53188e-12,9.53188e-12,9.19903929889183e-12,3.491868352394
"61",43,15,15,0,27,43,15,15,0,27,9.21424e-12,9.21424e-12,8.58127218563693e-12,6.8694522213777
"64",21,0,30,30,19,21,0,30,30,19,9.13591e-12,9.13591e-12,8.72809093731631e-12,4.46391287440106
"65",25,19,7,26,23,25,19,7,26,23,9.25143e-12,9.25143e-12,8.712033071437e-12,5.83041679570623
"66",0,38,44,18,0,0,38,44,18,0,6.8303e-12,6.8303e-12,7.12126898813385e-12,4.25997376592322
"67",14,25,6,9,46,14,25,6,9,46,9.73976e-12,9.73976e-12,9.53678012631738e-12,2.08403362796026
"69",0,77,23,0,0,0,77,23,0,0,5.47801e-12,5.47801e-12,6.46763996526244e-12,18.0655012543321
"70",11,0,21,35,33,11,0,21,35,33,9.60403e-12,9.60403e-12,9.50945312033648e-12,0.984762434764563
"71",21,51,16,0,12,21,51,16,0,12,8.36892e-12,8.36892e-12,7.39936465170693e-12,11.5851907808065
"72",56,0,0,44,0,56,0,0,44,0,7.92506e-12,7.92506e-12,8.08856199296592e-12,2.06310101079266
"73",16,4,35,23,22,16,4,35,23,22,9.21677e-12,9.21677e-12,8.71441244045267e-12,5.45047299159394
"74",0,49,26,18,7,0,49,26,18,7,7.66331e-12,7.66331e-12,7.38765887188449e-12,3.59702436826274
"75",12,41,27,1,19,12,41,27,1,19,8.87534e-12,8.87534e-12,7.84156681410237e-12,11.6477023516578
"76",39,11,18,15,17,39,11,18,15,17,8.90382e-12,8.90382e-12,8.33334987915993e-12,6.40702665642462
"77",42,5,0,53,0,42,5,0,53,0,8.07825e-12,8.07825e-12,8.14739676918871e-12,0.855962234255014
"78",48,0,0,22,30,48,0,0,22,30,9.45381e-12,9.45381e-12,9.25915057347361e-12,2.05905795151782
"79",46,29,0,25,0,46,29,0,25,0,7.45721e-12,7.45721e-12,7.47465414563193e-12,0.233923218360821
"80",0,0,81,19,0,0,0,81,19,0,7.11879e-12,7.11879e-12,7.48062282992083e-12,5.08278555654584
"82",0,49,51,0,0,0,49,51,0,0,5.8628e-12,5.8628e-12,6.72006279258063e-12,14.622071238668
"83",40,0,0,15,45,40,0,0,15,45,9.73509e-12,9.73509e-12,9.89810495077387e-12,1.67450892363468
"84",17,0,83,0,0,17,0,83,0,0,6.6603e-12,6.6603e-12,7.21900745054901e-12,8.38862289309807
"85",15,0,0,54,31,15,0,0,54,31,9.5906e-12,9.5906e-12,9.73728857182034e-12,1.52950359539898
"86",32,53,0,0,15,32,53,0,0,15,8.55181e-12,8.55181e-12,7.57501611699143e-12,11.4220718538949
"87",28,14,33,19,6,28,14,33,19,6,8.22562e-12,8.22562e-12,7.76196464843742e-12,5.6367222356805
"89",0,37,0,0,63,0,37,0,0,63,9.39076e-12,9.39076e-12,1.01182479546334e-11,7.74684854722538
"90",0,0,73,27,0,0,0,73,27,0,7.34634e-12,7.34634e-12,7.61486286761908e-12,3.65519248522506
"91",0,11,31,21,37,0,11,31,21,37,9.02573e-12,9.02573e-12,9.34724127087935e-12,3.56216362420938
"92",21,22,36,0,21,21,22,36,0,21,8.97712e-12,8.97712e-12,8.13080314433577e-12,9.42748738642495
"93",23,3,0,37,37,23,3,0,37,37,9.69253e-12,9.69253e-12,9.76523676194669e-12,0.750131925789144
"94",37,0,0,57,6,37,0,0,57,6,8.60889e-12,8.60889e-12,8.55610108771935e-12,0.613190693348942
"95",23,40,37,0,0,23,40,37,0,0,6.31341e-12,6.31341e-12,6.8785933092271e-12,8.95210843628251
"96",23,39,17,0,21,23,39,17,0,21,8.94983e-12,8.94983e-12,7.98427639365108e-12,10.7885133723089
"97",22,0,0,15,63,22,0,0,15,63,1.00524e-11,1.00524e-11,1.07775363863316e-11,7.213564783849
"98",13,9,23,50,5,13,9,23,50,5,8.518e-12,8.518e-12,8.22452327021011e-12,3.44537132883171
"99",0,63,0,37,0,0,63,0,37,0,7.18449e-12,7.18449e-12,7.21471155327597e-12,0.420649945590768
"100",0,52,17,30,1,0,52,17,30,1,7.22901e-12,7.22901e-12,7.24863991594826e-12,0.271543626973192
"101",30,21,10,23,16,30,21,10,23,16,8.91922e-12,8.91922e-12,8.29493177561947e-12,6.99935896166405
"102",0,20,30,27,23,0,20,30,27,23,8.64963e-12,8.64963e-12,8.63567340140665e-12,0.161354862501106
"103",0,14,23,35,28,0,14,23,35,28,8.84344e-12,8.84344e-12,9.08511546958935e-12,2.73282195151834
"104",31,15,52,2,0,31,15,52,2,0,6.65458e-12,6.65458e-12,7.16445070664834e-12,7.66195171819017
"105",0,83,0,0,17,0,83,0,0,17,8.06369e-12,8.06369e-12,7.30132820315243e-12,9.45425477476903
"106",0,25,46,0,29,0,25,46,0,29,8.69482e-12,8.69482e-12,8.45087147885344e-12,2.80567649642612
"108",0,7,56,37,0,0,7,56,37,0,7.30922e-12,7.30922e-12,7.71955720791236e-12,5.61396712525222
"110",16,26,39,19,0,16,26,39,19,0,7.46751e-12,7.46751e-12,7.30006993176480e-12,2.24224765999905
"111",33,37,0,1,29,33,37,0,1,29,9.28173e-12,9.28173e-12,8.47051470923034e-12,8.73991476556262
"112",88,12,0,0,0,88,12,0,0,0,4.62689e-12,4.62689e-12,7.34974002833945e-12,58.8483847322812
"113",11,37,6,26,20,11,37,6,26,20,9.13158e-12,9.13158e-12,8.34598463778746e-12,8.60306061177303
"114",0,65,0,18,17,0,65,0,18,17,8.28185e-12,8.28185e-12,7.7656401055352e-12,6.23302637049451
"115",0,49,49,2,0,0,49,49,2,0,6.02902e-12,6.02902e-12,6.7536228020052e-12,12.0185834846326
"116",21,12,26,21,20,21,12,26,21,20,9.11306e-12,9.11306e-12,8.52111196812408e-12,6.49560116882714
"117",10,65,4,21,0,10,65,4,21,0,7.35976e-12,7.35976e-12,6.96185110543495e-12,5.4065471505191
"118",27,0,61,0,12,27,0,61,0,12,8.45474e-12,8.45474e-12,7.87932469916914e-12,6.80583082189236
"119",0,81,10,9,0,0,81,10,9,0,6.16734e-12,6.16734e-12,6.58259960377038e-12,6.73320432747957
"120",49,0,24,0,27,49,0,24,0,27,9.22425e-12,9.22425e-12,8.73668859797575e-12,5.28564817762152
"121",28,10,62,0,0,28,10,62,0,0,6.55367e-12,6.55367e-12,7.16587125324999e-12,9.34135001075715
"122",0,52,41,7,0,0,52,41,7,0,6.32233e-12,6.32233e-12,6.81047752263965e-12,7.72100669594367
"123",29,34,0,32,5,29,34,0,32,5,8.26187e-12,8.26187e-12,7.75094538820866e-12,6.18412794913666
"124",90,0,0,0,10,90,0,0,0,10,8.08425e-12,8.08425e-12,7.98687405520971e-12,1.20451426898337
"125",20,32,30,18,0,20,32,30,18,0,7.39302e-12,7.39302e-12,7.24265925300134e-12,2.0338203737939
"128",27,16,10,20,27,27,16,10,20,27,9.36313e-12,9.36313e-12,8.85401745169605e-12,5.43741834518956
"129",0,2,47,34,17,0,2,47,34,17,8.45389e-12,8.45389e-12,8.60207154239765e-12,1.75282080081061
"131",0,66,0,0,34,0,66,0,0,34,8.81886e-12,8.81886e-12,8.34236376348236e-12,5.40315002752781
"132",43,6,12,39,0,43,6,12,39,0,7.88174e-12,7.88174e-12,7.90682658519178e-12,0.318287398363593
"133",27,21,15,0,37,27,21,15,0,37,9.54764e-12,9.54764e-12,8.99556470183327e-12,5.78232210438107
"134",54,46,0,0,0,54,46,0,0,0,5.11544e-12,5.11544e-12,6.92881717484426e-12,35.4490947962298
"135",0,88,0,0,12,0,88,0,0,12,7.69397e-12,7.69397e-12,6.99514127364362e-12,9.08281064725204
"136",27,19,17,37,0,27,19,17,37,0,7.86472e-12,7.86472e-12,7.70223053587291e-12,2.06605529665512
"137",18,41,33,0,8,18,41,33,0,8,8.03591e-12,8.03591e-12,7.27053157290694e-12,9.52447734099882
"139",37,7,16,2,38,37,7,16,2,38,9.58362e-12,9.58362e-12,9.24120823934983e-12,3.57288540916864
"140",0,0,40,60,0,0,0,40,60,0,7.85812e-12,7.85812e-12,8.1686030231244e-12,3.9511107379933
"141",6,0,31,0,63,6,0,31,0,63,1.00313e-11,1.00313e-11,1.04719965884365e-11,4.39321512103652
"142",0,39,27,34,0,0,39,27,34,0,7.21062e-12,7.21062e-12,7.38073396255472e-12,2.3592140835978
"143",16,28,0,0,56,16,28,0,0,56,9.92633e-12,9.92633e-12,9.88766759614236e-12,0.38949343672473
"144",30,8,27,35,0,30,8,27,35,0,7.84954e-12,7.84954e-12,7.77793158603252e-12,0.912262552550536
"145",0,18,0,0,82,0,18,0,0,82,9.55491e-12,9.55491e-12,1.12817582867669e-11,18.0728890880906
"146",23,7,27,0,43,23,7,27,0,43,9.70197e-12,9.70197e-12,9.42164989324631e-12,2.88931120951402
"147",10,0,18,36,36,10,0,18,36,36,9.67394e-12,9.67394e-12,9.67953499687641e-12,0.0578357616070946
"148",0,32,0,68,0,0,32,0,68,0,7.62538e-12,7.62538e-12,8.01435982960187e-12,5.10112059467025
"150",0,72,28,0,0,0,72,28,0,0,5.57153e-12,5.57153e-12,6.51271547014069e-12,16.892765006034
"151",0,0,53,0,47,0,0,53,0,47,9.62496e-12,9.62496e-12,9.61625013191468e-12,0.0904925120241207
"152",19,14,16,41,10,19,14,16,41,10,8.75348e-12,8.75348e-12,8.30972904525596e-12,5.06942330072202
"153",0,3,31,25,41,0,3,31,25,41,9.12343e-12,9.12343e-12,9.69537123723812e-12,6.26892777429238
"154",13,30,31,21,5,13,30,31,21,5,8.1617e-12,8.1617e-12,7.54858601306529e-12,7.51208678259077
"156",2,48,2,34,14,2,48,2,34,14,8.90191e-12,8.90191e-12,8.03744000864079e-12,9.7110619109743
"157",0,39,32,29,0,0,39,32,29,0,7.1104e-12,7.1104e-12,7.29683393899331e-12,2.62198946604002
"158",20,13,7,34,26,20,13,7,34,26,9.39911e-12,9.39911e-12,9.04020565501409e-12,3.81849286779187
"159",47,44,1,8,0,47,44,1,8,0,6.52891e-12,6.52891e-12,7.05753253383906e-12,8.09664299001001
"160",20,3,29,48,0,20,3,29,48,0,8.07573e-12,8.07573e-12,8.00749732266365e-12,0.844910334252758
"161",29,22,0,27,22,29,22,0,27,22,9.20999e-12,9.20999e-12,8.66300542009893e-12,5.93903554619567
"162",34,24,0,14,28,34,24,0,14,28,9.34373e-12,9.34373e-12,8.75699378119803e-12,6.27946461211927
"163",0,0,0,86,14,0,0,0,86,14,9.37814e-12,9.37814e-12,9.33599513460929e-12,0.449394713564799
"164",18,0,0,67,15,18,0,0,67,15,9.12122e-12,9.12122e-12,9.12996702311427e-12,0.0958975127698602
"165",16,29,26,22,7,16,29,26,22,7,8.35193e-12,8.35193e-12,7.68892063745748e-12,7.93839702371214
"166",35,7,15,27,16,35,7,15,27,16,8.9599e-12,8.9599e-12,8.50508812288109e-12,5.0760820669752
"167",0,72,27,0,1,0,72,27,0,1,6.0358e-12,6.0358e-12,6.56493775506679e-12,8.76665487701374
"169",25,0,75,0,0,25,0,75,0,0,6.62699e-12,6.62699e-12,7.24592731415445e-12,9.33964460719645
"170",44,5,18,28,5,44,5,18,28,5,8.24304e-12,8.24304e-12,7.99573804191356e-12,3.00013051115168
"171",52,0,42,0,6,52,0,42,0,6,7.8032e-12,7.8032e-12,7.65011556337946e-12,1.96181613466969
"172",0,58,31,0,11,0,58,31,0,11,7.70166e-12,7.70166e-12,7.213372017987e-12,6.34003555094614
"173",43,48,6,0,3,43,48,6,0,3,7.01419e-12,7.01419e-12,7.03043901521382e-12,0.231659182511801
"174",28,13,22,14,23,28,13,22,14,23,9.18257e-12,9.18257e-12,8.57485856959554e-12,6.61809744335687
"175",65,35,0,0,0,65,35,0,0,0,5.00444e-12,5.00444e-12,7.06499809803388e-12,41.1745989168395
"176",7,0,26,34,33,7,0,26,34,33,9.60197e-12,9.60197e-12,9.47921318382148e-12,1.27845448567869
"177",20,24,31,25,0,20,24,31,25,0,7.62335e-12,7.62335e-12,7.43224009379251e-12,2.506901902805
"178",21,38,4,21,16,21,38,4,21,16,8.89104e-12,8.89104e-12,8.07783020305274e-12,9.14639678763402
"179",29,18,13,24,16,29,18,13,24,16,8.93461e-12,8.93461e-12,8.33539210030802e-12,6.7067045980964
"180",0,79,21,0,0,0,79,21,0,0,5.43645e-12,5.43645e-12,6.44960976331114e-12,18.6364219906582
"181",0,0,0,78,22,0,0,0,78,22,9.69277e-12,9.69277e-12,9.61953337631992e-12,0.755579918641236
"182",43,0,0,57,0,43,0,0,57,0,8.12977e-12,8.12977e-12,8.26295727586676e-12,1.63826622237482
"183",0,0,100,0,0,0,0,100,0,0,6.1665e-12,6.1665e-12,7.16180274038747e-12,16.1404806679229
"184",17,0,37,29,17,17,0,37,29,17,9.04629e-12,9.04629e-12,8.59340643094909e-12,5.00629063462386
"185",0,29,71,0,0,0,29,71,0,0,5.99996e-12,5.99996e-12,6.90036481209362e-12,15.0068469138731
"187",24,76,0,0,0,24,76,0,0,0,5.28629e-12,5.28629e-12,6.55741465705439e-12,24.0456852926039
"188",0,0,0,46,54,0,0,0,46,54,1.0374e-11,1.0374e-11,1.07536863431624e-11,3.6599801731487
"189",0,0,24,70,6,0,0,24,70,6,8.3813e-12,8.3813e-12,8.64973677980389e-12,3.20280600627452
"190",4,63,19,14,0,4,63,19,14,0,7.16551e-12,7.16551e-12,6.8422313766962e-12,4.51159266128716
"191",3,32,37,0,28,3,32,37,0,28,9.28117e-12,9.28117e-12,8.34563843594982e-12,10.0798882473888
"192",60,12,8,0,20,60,12,8,0,20,8.87285e-12,8.87285e-12,8.29996620424265e-12,6.45659281693427
"193",1,0,0,39,60,1,0,0,39,60,1.00438e-11,1.00438e-11,1.09529250026838e-11,9.0516040013124
"194",0,46,0,33,21,0,46,0,33,21,8.58338e-12,8.58338e-12,8.39751623446122e-12,2.1653913206543
"195",0,53,3,18,26,0,53,3,18,26,8.67867e-12,8.67867e-12,8.343821881578e-12,3.85828840619591
"196",0,0,24,49,27,0,0,24,49,27,9.28619e-12,9.28619e-12,9.39402466429429e-12,1.16123689364847
"197",0,47,0,53,0,0,47,0,53,0,7.46553e-12,7.46553e-12,7.62743324428289e-12,2.16867716401765
"198",43,0,0,0,57,43,0,0,0,57,9.93761e-12,9.93761e-12,1.0283167248055e-11,3.47726715030074
"199",0,6,0,2,92,0,6,0,2,92,9.60267e-12,9.60267e-12,1.19457223571603e-11,24.4000091345464
"200",25,19,26,16,14,25,19,26,16,14,8.76231e-12,8.76231e-12,8.07423245997917e-12,7.85269569349666
"201",3,12,6,25,54,3,12,6,25,54,9.95874e-12,9.95874e-12,1.03032199813488e-11,3.45907194432988
"202",33,24,15,2,26,33,24,15,2,26,9.19524e-12,9.19524e-12,8.44782417184774e-12,8.12829059548482
"203",22,12,30,36,0,22,12,30,36,0,7.87965e-12,7.87965e-12,7.73173132323677e-12,1.87722394729749
"204",0,25,24,0,51,0,25,24,0,51,9.17502e-12,9.17502e-12,9.59976174722788e-12,4.62932775326794
"205",23,7,6,25,39,23,7,6,25,39,9.70325e-12,9.70325e-12,9.63226087134893e-12,0.731601562889461
"206",4,15,51,23,7,4,15,51,23,7,8.39924e-12,8.39924e-12,7.79153226042071e-12,7.23527056709053
"207",19,11,33,30,7,19,11,33,30,7,8.46807e-12,8.46807e-12,7.99552744156947e-12,5.5802863985599
"208",40,36,14,10,0,40,36,14,10,0,6.874e-12,6.874e-12,7.13965847041407e-12,3.8646853420726
"209",4,16,29,28,23,4,16,29,28,23,9.28325e-12,9.28325e-12,8.70197374182424e-12,6.26155988663192
"211",23,24,19,34,0,23,24,19,34,0,7.8086e-12,7.8086e-12,7.59335508505509e-12,2.75651096156682
"212",19,68,0,0,13,19,68,0,0,13,8.402e-12,8.402e-12,7.29160025414563e-12,13.2158979511351
"213",0,0,0,37,63,0,0,0,37,63,1.04833e-11,1.04833e-11,1.10726668650869e-11,5.62195935523073
"215",46,13,17,24,0,46,13,17,24,0,7.52122e-12,7.52122e-12,7.60211575653004e-12,1.07556694964435
"216",10,40,0,21,29,10,40,0,21,29,9.42402e-12,9.42402e-12,8.70167489268342e-12,7.6649360603711
"218",21,6,15,0,58,21,6,15,0,58,9.95969e-12,9.95969e-12,1.02072693022123e-11,2.48581333567881
"219",1,12,27,32,28,1,12,27,32,28,9.463e-12,9.463e-12,9.05617064035449e-12,4.29915840267895
"220",30,1,0,59,10,30,1,0,59,10,8.85829e-12,8.85829e-12,8.76598025521796e-12,1.04207183081659
"222",13,50,2,0,35,13,50,2,0,35,9.48067e-12,9.48067e-12,8.5825724423777e-12,9.47293342793604
"223",0,29,33,0,38,0,29,33,0,38,8.95633e-12,8.95633e-12,8.88481163928584e-12,0.798523063734335
"224",0,16,17,24,43,0,16,17,24,43,9.10613e-12,9.10613e-12,9.66583948969462e-12,6.14651327945699
"225",0,33,19,48,0,0,33,19,48,0,7.43825e-12,7.43825e-12,7.66974463438057e-12,3.11221906201824
"227",5,18,46,26,5,5,18,46,26,5,8.26628e-12,8.26628e-12,7.71374738472906e-12,6.68417492839513
"228",0,0,79,21,0,0,0,79,21,0,7.17945e-12,7.17945e-12,7.51418283934539e-12,4.66237440674968
"229",18,0,5,19,58,18,0,5,19,58,1.00028e-11,1.00028e-11,1.05700850487475e-11,5.67126253396539
"230",26,4,21,19,30,26,4,21,19,30,9.45959e-12,9.45959e-12,9.09872053051922e-12,3.81485317525158
"231",26,38,15,17,4,26,38,15,17,4,7.92231e-12,7.92231e-12,7.40086767984368e-12,6.58194794392445
"232",22,28,5,44,1,22,28,5,44,1,8.07157e-12,8.07157e-12,7.77395203025075e-12,3.68723767184391
"233",34,3,0,28,35,34,3,0,28,35,9.61637e-12,9.61637e-12,9.5467869621414e-12,0.723589440283601
"235",35,15,1,37,12,35,15,1,37,12,8.8124e-12,8.8124e-12,8.39187822249427e-12,4.77193247589454
"236",20,80,0,0,0,20,80,0,0,0,5.29832e-12,5.29832e-12,6.50789432134908e-12,22.8293934935805
"237",13,24,20,32,11,13,24,20,32,11,8.7419e-12,8.7419e-12,8.10059038031096e-12,7.33604387706385
"238",0,1,0,99,0,0,1,0,99,0,7.75241e-12,7.75241e-12,8.81400810592776e-12,13.6937817520972
"239",12,4,36,40,8,12,4,36,40,8,8.64299e-12,8.64299e-12,8.2551005997932e-12,4.48790754364872
"240",0,13,28,45,14,0,13,28,45,14,8.37414e-12,8.37414e-12,8.53081862872227e-12,1.87098172137408
"241",21,37,0,10,32,21,37,0,10,32,9.44819e-12,9.44819e-12,8.73782181101107e-12,7.51856375653892
"242",9,0,76,0,15,9,0,76,0,15,8.67723e-12,8.67723e-12,7.97542186083524e-12,8.0879282808541
"243",58,0,22,20,0,58,0,22,20,0,7.3972e-12,7.3972e-12,7.69257184577251e-12,3.99302230266194
"244",27,15,22,36,0,27,15,22,36,0,7.85914e-12,7.85914e-12,7.72151093506322e-12,1.75119752207977
"245",12,19,12,43,14,12,19,12,43,14,8.98121e-12,8.98121e-12,8.48354780885196e-12,5.54114858853136
"246",0,0,44,56,0,0,0,44,56,0,7.81848e-12,7.81848e-12,8.10148300427527e-12,3.61966781619023
"247",30,7,29,21,13,30,7,29,21,13,8.75905e-12,8.75905e-12,8.23091632507567e-12,6.02957712222597
"248",45,42,0,13,0,45,42,0,13,0,6.89926e-12,6.89926e-12,7.15273279345042e-12,3.67391275949036
"249",34,2,5,30,29,34,2,5,30,29,9.47077e-12,9.47077e-12,9.27602836298495e-12,2.05623869036046
"250",53,0,0,14,33,53,0,0,14,33,9.49686e-12,9.49686e-12,9.29840230530708e-12,2.08971907233459
"251",0,43,57,0,0,0,43,57,0,0,5.9121e-12,5.9121e-12,6.77415339843453e-12,14.5811707926884
"252",46,40,14,0,0,46,40,14,0,0,5.79678e-12,5.79678e-12,6.95598791709273e-12,19.9974454281985
"253",0,46,17,37,0,0,46,17,37,0,7.24542e-12,7.24542e-12,7.36796826986202e-12,1.69138945515956
"254",28,2,5,53,12,28,2,5,53,12,8.93485e-12,8.93485e-12,8.75399972991948e-12,2.02409967800828
"255",19,7,35,27,12,19,7,35,27,12,8.76744e-12,8.76744e-12,8.24235925596578e-12,5.98898588452529
"256",46,10,0,22,22,46,10,0,22,22,9.17154e-12,9.17154e-12,8.74449131840687e-12,4.65623746495281
"257",0,53,0,28,19,0,53,0,28,19,8.46709e-12,8.46709e-12,8.14606593421804e-12,3.79143325253372
"258",37,9,0,17,37,37,9,0,17,37,9.62023e-12,9.62023e-12,9.42265582315665e-12,2.0537365202635
"259",59,31,10,0,0,59,31,10,0,0,5.59804e-12,5.59804e-12,7.0808686042324e-12,26.4883531420355
"260",28,10,29,6,27,28,10,29,6,27,9.2831e-12,9.2831e-12,8.67655297452868e-12,6.53388442946129
"262",41,0,21,0,38,41,0,21,0,38,9.57818e-12,9.57818e-12,9.28421386855753e-12,3.06912306348877
"264",29,0,0,71,0,29,0,0,71,0,8.26988e-12,8.26988e-12,8.4507675805292e-12,2.18730598907364
"265",24,34,0,1,41,24,34,0,1,41,9.64194e-12,9.64194e-12,9.09394258471451e-12,5.68347672030202
"266",70,0,24,0,6,70,0,24,0,6,7.71209e-12,7.71209e-12,7.71068525649168e-12,0.0182148225489787
