Extract results file for inv100
4.00000e-05
4.00000e-05
4.00000e-05
4.00000e-05
4.00000e-05
4.00000e-05
4.00000e-05
4.00000e-05
4.00000e-05
4.00000e-05
4.00000e-05
4.00000e-05
4.00000e-05
4.00000e-05
4.00000e-05
4.00000e-05
4.98380e-14
2.01015e-12
3.90469e-12
5.73615e-12
7.52269e-12
9.25870e-12
1.09497e-11
1.25990e-11
1.42069e-11
1.57731e-11
1.72750e-11
1.87779e-11
2.02486e-11
2.16954e-11
2.31094e-11
2.44958e-11
2.58588e-11
2.71987e-11
2.85192e-11
2.98152e-11
3.10912e-11
3.23484e-11
3.35847e-11
3.48024e-11
3.59994e-11
3.71840e-11
3.83481e-11
3.94960e-11
4.06258e-11
4.17437e-11
4.28424e-11
4.39271e-11
4.50003e-11
4.60588e-11
4.71026e-11
4.81361e-11
4.91567e-11
5.01636e-11
5.11125e-11
5.20752e-11
5.30204e-11
5.39769e-11
5.49220e-11
5.58440e-11
5.67685e-11
5.76863e-11
5.85927e-11
5.94782e-11
6.03603e-11
6.12318e-11
6.20916e-11
6.29418e-11
6.37847e-11
6.46176e-11
6.54424e-11
6.62640e-11
6.70770e-11
6.78753e-11
6.86703e-11
6.94520e-11
7.02264e-11
7.10029e-11
7.17732e-11
7.25202e-11
7.32688e-11
7.40118e-11
7.47504e-11
7.54851e-11
7.62131e-11
7.69326e-11
7.76483e-11
7.83528e-11
7.90544e-11
7.97527e-11
8.04437e-11
8.11346e-11
8.18114e-11
8.24893e-11
8.31625e-11
8.38299e-11
8.44933e-11
8.51506e-11
8.58005e-11
8.64459e-11
1.55229e-10
Extract results file for inv100
4.00000e-05
4.00000e-05
4.00000e-05
4.00000e-05
4.00000e-05
4.00000e-05
3.22690e-12
8.92011e-12
1.41645e-11
1.89863e-11
2.35380e-11
2.78183e-11
3.18888e-11
3.57616e-11
3.94570e-11
4.29832e-11
4.63672e-11
4.96169e-11
5.26591e-11
5.56370e-11
5.85334e-11
6.13178e-11
6.40059e-11
6.66102e-11
6.91274e-11
7.15785e-11
7.39371e-11
7.62571e-11
7.85168e-11
8.07155e-11
8.28664e-11
8.49686e-11
8.70141e-11
8.90118e-11
9.09547e-11
9.28468e-11
9.47190e-11
9.65651e-11
9.83490e-11
1.00114e-10
1.01848e-10
1.03535e-10
1.05201e-10
1.06837e-10
1.08433e-10
1.10023e-10
1.11577e-10
1.13105e-10
1.14591e-10
1.16060e-10
1.17521e-10
1.18948e-10
1.20351e-10
1.21737e-10
1.23100e-10
1.24443e-10
1.25771e-10
1.27076e-10
1.28349e-10
1.29631e-10
1.30891e-10
1.32138e-10
1.33368e-10
1.34583e-10
1.35791e-10
1.36982e-10
1.38173e-10
1.39350e-10
1.40509e-10
1.41643e-10
1.42754e-10
1.43857e-10
1.44940e-10
1.46005e-10
1.47064e-10
1.48109e-10
1.49139e-10
1.50148e-10
1.51139e-10
1.52127e-10
1.53097e-10
1.54066e-10
1.55030e-10
1.55984e-10
1.56927e-10
1.57846e-10
1.58767e-10
1.59677e-10
1.60587e-10
1.61495e-10
1.62401e-10
1.63307e-10
1.64211e-10
1.65093e-10
1.65974e-10
1.66852e-10
1.67728e-10
1.68599e-10
1.69464e-10
1.70324e-10
2.41226e-10
