Extract results file for inv100
2.43126e-10
3.58325e-10
3.56371e-10
4.59193e-10
4.48209e-10
4.30945e-10
4.16751e-10
4.19485e-10
2.90936e-10
4.45499e-10
5.02475e-10
3.95314e-10
3.32058e-10
4.08725e-10
5.81731e-10
4.29419e-10
5.15821e-10
4.72728e-10
6.49553e-10
5.15631e-10
5.41166e-10
5.87692e-10
4.81895e-10
4.38479e-10
6.39396e-10
6.04836e-10
5.46946e-10
6.38865e-10
5.40969e-10
6.05309e-10
4.87252e-10
5.37542e-10
5.56638e-10
5.89297e-10
5.35445e-10
5.48051e-10
4.85859e-10
5.24110e-10
4.87085e-10
5.91906e-10
5.91299e-10
4.84955e-10
4.91200e-10
4.64905e-10
5.21275e-10
7.63130e-10
5.84192e-10
4.54757e-10
5.72810e-10
4.69769e-10
4.29171e-10
5.69441e-10
5.04522e-10
7.05895e-10
6.11267e-10
5.58758e-10
5.17590e-10
5.61993e-10
5.31978e-10
5.32761e-10
8.16909e-10
5.72050e-10
5.65711e-10
5.23891e-10
5.88317e-10
7.05450e-10
6.10886e-10
5.11589e-10
5.56207e-10
5.72102e-10
5.77923e-10
6.89926e-10
5.81584e-10
5.55965e-10
7.60439e-10
6.35096e-10
5.28612e-10
5.69794e-10
5.26497e-10
4.78985e-10
4.54452e-10
6.93788e-10
6.63866e-10
6.23032e-10
6.45611e-10
6.78136e-10
5.92277e-10
8.03947e-10
5.68936e-10
5.83962e-10
6.37424e-10
5.99500e-10
6.49972e-10
6.34554e-10
6.33514e-10
6.25319e-10
6.21850e-10
4.03419e-10
6.03307e-10
6.44528e-10
2.83682e-10
