Extract results file for inv100
1.67668e-10
1.05386e-10
4.91733e-11
1.61747e-10
2.08053e-10
2.71247e-10
1.60729e-10
3.05113e-10
2.07675e-10
1.28182e-10
1.81480e-10
1.65538e-10
9.26646e-11
2.64935e-10
1.68914e-10
2.69752e-10
2.74477e-10
2.02600e-10
1.87035e-10
1.48683e-10
2.47876e-10
1.99041e-10
3.26895e-10
1.69829e-10
2.08451e-10
2.40183e-10
3.44407e-10
3.35646e-10
1.70922e-10
2.17051e-10
2.79370e-10
2.73151e-10
1.72236e-10
1.86691e-10
2.80386e-10
1.72036e-10
1.53720e-10
2.56478e-10
1.60964e-10
2.27569e-10
1.76172e-10
1.98303e-10
1.80594e-10
1.58627e-10
1.96538e-10
1.67696e-10
2.65864e-10
1.26187e-10
3.48951e-10
1.60217e-10
2.95374e-10
4.24591e-10
2.54188e-10
2.05721e-10
1.76230e-10
2.09638e-10
1.43261e-10
2.64280e-10
1.89019e-10
3.07893e-10
5.17808e-10
2.47229e-10
2.72849e-10
2.96049e-10
2.64084e-10
3.01317e-10
2.55380e-10
2.26435e-10
3.44249e-10
1.95333e-10
3.44260e-10
3.41759e-10
2.25198e-10
2.74536e-10
3.30738e-10
2.94438e-10
2.12225e-10
3.14458e-10
2.94920e-10
2.01046e-10
2.31839e-10
2.59889e-10
3.21726e-10
2.87805e-10
1.51206e-10
2.26573e-10
2.97472e-10
3.30007e-10
2.14833e-10
3.47357e-10
2.38568e-10
2.91817e-10
3.10055e-10
3.48851e-10
2.69599e-10
3.47217e-10
2.73240e-10
3.05080e-10
3.14787e-10
3.00296e-10
1.74668e-10
