Extract results file for inv100
4.18584e-09
4.18716e-09
4.19251e-09
4.20000e-09
4.20828e-09
4.21657e-09
4.22467e-09
4.23249e-09
4.23998e-09
4.24716e-09
4.25406e-09
4.26071e-09
4.26712e-09
4.27330e-09
4.27928e-09
4.28509e-09
4.29073e-09
4.29530e-09
4.30036e-09
4.30555e-09
4.31061e-09
4.31557e-09
4.32055e-09
4.32529e-09
4.32994e-09
4.33450e-09
4.33899e-09
4.34306e-09
4.34719e-09
4.35148e-09
4.35545e-09
4.35960e-09
4.36368e-09
4.36767e-09
4.37163e-09
4.37549e-09
4.37929e-09
4.38305e-09
4.38676e-09
4.39042e-09
4.39403e-09
4.39760e-09
4.40113e-09
4.40462e-09
4.40806e-09
4.41148e-09
4.41485e-09
4.41818e-09
4.42148e-09
4.42475e-09
4.42798e-09
4.43118e-09
4.43435e-09
4.43720e-09
4.44030e-09
4.44337e-09
4.44643e-09
4.44944e-09
4.45259e-09
4.45572e-09
4.45867e-09
4.46200e-09
4.46489e-09
4.46776e-09
4.47053e-09
4.47336e-09
4.47565e-09
4.47855e-09
4.48105e-09
4.48395e-09
4.48667e-09
4.48936e-09
4.49204e-09
4.49469e-09
4.49733e-09
4.49995e-09
4.50255e-09
4.50370e-09
4.50627e-09
4.50881e-09
4.51134e-09
4.51385e-09
4.51635e-09
4.51883e-09
4.52129e-09
4.52374e-09
4.52617e-09
4.52859e-09
4.53078e-09
4.53316e-09
4.53543e-09
4.53778e-09
4.53994e-09
4.54246e-09
4.54461e-09
4.54692e-09
4.54921e-09
4.55179e-09
4.55411e-09
4.55606e-09
9.29237e-11
