Extract results file for inv100
8.69915e-10
1.02604e-09
1.07088e-09
1.50951e-09
2.02326e-09
4.10607e-09
3.08361e-09
3.06026e-09
2.48449e-09
4.45044e-10
4.46833e-09
1.28945e-10
2.25550e-09
8.95653e-10
8.43800e-10
3.30606e-11
3.38798e-09
1.03263e-09
1.08159e-09
3.72144e-09
2.14567e-09
3.96575e-09
5.02095e-10
2.43611e-09
6.14216e-10
3.80067e-10
4.21908e-10
1.22332e-09
2.26112e-09
8.64542e-10
3.58758e-09
3.51789e-09
1.13450e-10
1.44857e-10
4.66443e-09
1.05431e-09
3.09808e-09
9.85963e-10
4.47778e-11
8.58732e-10
5.47075e-09
2.30138e-09
5.41085e-09
9.67425e-11
1.70005e-10
1.84978e-09
2.71261e-09
3.22424e-09
1.52888e-09
9.97934e-10
1.93877e-10
1.15565e-09
8.96707e-10
3.02871e-10
1.60855e-09
3.13237e-10
2.88463e-11
1.94317e-09
5.30409e-09
2.80985e-09
1.17849e-09
4.73658e-10
2.27469e-09
3.04426e-09
5.87338e-10
5.10679e-10
3.13443e-09
4.54648e-10
1.59011e-09
9.50063e-10
1.31360e-09
2.05136e-09
4.24050e-09
6.75547e-10
3.32043e-09
2.86760e-09
1.39224e-09
2.47691e-10
4.76267e-10
3.25527e-09
9.77743e-10
1.63837e-09
3.15700e-09
8.70066e-10
5.66350e-10
4.18012e-09
1.48036e-09
1.29580e-09
1.09902e-10
1.29630e-10
9.81518e-10
6.85620e-10
1.90275e-09
5.51424e-10
1.07611e-09
1.09933e-09
8.72083e-10
2.12962e-11
4.75086e-09
2.88006e-09
1.82041e-10
