Extract results file for inv100
2.23357e-10
2.37573e-10
2.51953e-10
2.62396e-10
2.70951e-10
2.78344e-10
2.84905e-10
2.90855e-10
2.96285e-10
3.01186e-10
3.05882e-10
3.10268e-10
3.14337e-10
3.18206e-10
3.21869e-10
3.25370e-10
3.28697e-10
3.31924e-10
3.35010e-10
3.37968e-10
3.40810e-10
3.43568e-10
3.46170e-10
3.48698e-10
3.51170e-10
3.53542e-10
3.55826e-10
3.58048e-10
3.60249e-10
3.62362e-10
3.64396e-10
3.66404e-10
3.68348e-10
3.70242e-10
3.72094e-10
3.73920e-10
3.75692e-10
3.77434e-10
3.79124e-10
3.80798e-10
3.82425e-10
3.84013e-10
3.85567e-10
3.87087e-10
3.88581e-10
3.90040e-10
3.91488e-10
3.92877e-10
3.94277e-10
3.95646e-10
3.97001e-10
3.98326e-10
3.99635e-10
4.00925e-10
4.02197e-10
4.03443e-10
4.04680e-10
4.05871e-10
4.07024e-10
4.08181e-10
4.09339e-10
4.10481e-10
4.11609e-10
4.12716e-10
4.13815e-10
4.14893e-10
4.15966e-10
4.17015e-10
4.18048e-10
4.19069e-10
4.20073e-10
4.21078e-10
4.22070e-10
4.23049e-10
4.24017e-10
4.24977e-10
4.25942e-10
4.26879e-10
4.27799e-10
4.28708e-10
4.29633e-10
4.30530e-10
4.31419e-10
4.32300e-10
4.33177e-10
4.34031e-10
4.34899e-10
4.35749e-10
4.36591e-10
4.37421e-10
4.38266e-10
4.39066e-10
4.39879e-10
4.40685e-10
4.41484e-10
4.42271e-10
4.43057e-10
4.43835e-10
4.44598e-10
4.45364e-10
2.67207e-10
