Extract results file for inv100
3.98779e-10
3.54956e-10
3.74878e-10
5.26286e-10
3.26183e-10
2.36604e-10
4.06989e-10
4.21621e-10
3.58609e-10
3.77669e-10
5.10960e-10
4.95575e-10
4.03198e-10
4.59179e-10
4.09607e-10
3.86898e-10
3.75831e-10
4.99431e-10
1.91919e-10
5.03915e-10
3.67443e-10
4.67437e-10
4.63436e-10
3.96482e-10
5.42358e-10
3.65215e-10
6.07136e-10
4.44376e-10
4.83369e-10
3.78634e-10
4.21140e-10
4.78620e-10
5.08932e-10
5.50335e-10
3.84398e-10
5.21481e-10
5.33467e-10
4.62671e-10
5.50809e-10
4.41200e-10
3.89577e-10
4.36513e-10
3.52596e-10
5.06638e-10
4.41575e-10
4.86029e-10
4.97323e-10
5.40044e-10
4.89843e-10
4.37794e-10
3.67609e-10
3.67138e-10
5.34112e-10
3.70727e-10
5.06447e-10
4.37273e-10
5.46948e-10
5.74934e-10
5.23787e-10
4.79788e-10
5.77843e-10
5.72564e-10
5.73100e-10
5.18133e-10
5.45572e-10
5.36835e-10
4.86089e-10
6.01181e-10
3.78811e-10
6.52327e-10
4.76058e-10
5.80668e-10
5.57808e-10
4.09224e-10
6.41431e-10
4.69583e-10
4.85343e-10
5.52326e-10
5.10693e-10
4.58302e-10
5.94482e-10
5.94835e-10
4.25268e-10
5.09967e-10
4.10353e-10
5.34573e-10
5.25016e-10
5.24611e-10
5.69109e-10
6.27253e-10
5.78674e-10
5.27198e-10
6.82595e-10
4.84508e-10
4.88241e-10
5.01936e-10
5.28335e-10
5.12667e-10
4.47026e-10
4.87391e-10
1.94150e-10
