Extract results file for inv100
5.32776e-10
5.44818e-10
5.94412e-10
6.34041e-10
6.28015e-10
7.45333e-10
5.44274e-10
6.29731e-10
6.23654e-10
6.81212e-10
4.92314e-10
6.29483e-10
7.39078e-10
6.12811e-10
6.08680e-10
5.58127e-10
5.70532e-10
6.21955e-10
7.49950e-10
6.29281e-10
5.93816e-10
5.56972e-10
6.76625e-10
4.52728e-10
7.48319e-10
6.54029e-10
7.14518e-10
7.52204e-10
6.85339e-10
5.36931e-10
6.62849e-10
6.23356e-10
7.78876e-10
5.53181e-10
7.39240e-10
6.84328e-10
5.82570e-10
7.68971e-10
6.40049e-10
7.28525e-10
6.51823e-10
6.80043e-10
8.14118e-10
6.80376e-10
7.38235e-10
5.66418e-10
7.22682e-10
5.26800e-10
7.67850e-10
7.15052e-10
7.46899e-10
6.90910e-10
7.17285e-10
7.21485e-10
7.72585e-10
8.63013e-10
7.55588e-10
6.95149e-10
6.56195e-10
6.78939e-10
7.27327e-10
7.24957e-10
7.36350e-10
6.43532e-10
6.67196e-10
6.33029e-10
8.05610e-10
6.83080e-10
7.33257e-10
6.86678e-10
7.14526e-10
7.99409e-10
8.51308e-10
7.18784e-10
8.10862e-10
8.24011e-10
7.07439e-10
7.01053e-10
8.62100e-10
7.05769e-10
7.85974e-10
7.61122e-10
7.82589e-10
7.80176e-10
8.41531e-10
7.94274e-10
7.71445e-10
6.83846e-10
7.93922e-10
8.13956e-10
7.58414e-10
6.37913e-10
7.05519e-10
8.07360e-10
6.62051e-10
7.08700e-10
7.38839e-10
8.16568e-10
8.64572e-10
6.86010e-10
2.10174e-10
