Extract results file for inv100
3.99998e-05
3.99998e-05
3.99998e-05
3.99999e-05
3.99999e-05
3.99999e-05
3.99999e-05
3.99999e-05
3.99999e-05
3.99999e-05
3.99999e-05
3.99999e-05
3.99999e-05
3.99999e-05
3.99999e-05
3.99999e-05
3.99999e-05
3.99999e-05
3.99999e-05
3.99999e-05
3.99999e-05
3.99999e-05
3.99999e-05
3.99999e-05
3.99999e-05
3.99999e-05
3.99999e-05
3.99999e-05
3.99999e-05
3.99999e-05
3.99999e-05
3.99999e-05
3.99999e-05
3.99999e-05
3.99999e-05
3.99999e-05
3.99999e-05
3.99999e-05
3.99999e-05
3.99999e-05
3.99999e-05
3.99999e-05
3.99999e-05
3.99999e-05
3.99999e-05
3.99999e-05
3.99999e-05
3.99999e-05
3.99999e-05
3.99999e-05
3.99999e-05
3.99999e-05
3.99999e-05
3.99999e-05
3.99999e-05
3.99999e-05
3.99999e-05
3.99999e-05
3.99999e-05
3.99999e-05
3.99999e-05
3.99999e-05
3.99999e-05
3.99999e-05
3.99999e-05
3.99999e-05
3.99999e-05
3.99999e-05
3.99999e-05
3.99999e-05
3.99999e-05
3.99999e-05
3.99999e-05
3.99999e-05
3.99999e-05
3.99999e-05
3.99999e-05
3.99999e-05
3.99999e-05
3.99999e-05
3.99999e-05
3.99999e-05
4.00000e-05
4.00000e-05
4.00000e-05
4.00000e-05
4.00000e-05
4.00000e-05
4.00000e-05
4.00000e-05
4.00000e-05
4.00000e-05
4.00000e-05
4.00000e-05
4.00000e-05
4.00000e-05
4.00000e-05
4.00000e-05
4.00000e-05
4.00000e-05
1.42650e-10
