40;70;100;1.0;1.1;1.2;WorstCase
3;0;0;3;0;0;6.84732e-12 
0;3;0;3;0;0;7.81749e-12 
0;0;3;3;0;0;9.04941e-12 
3;0;0;0;3;0;8.47764e-12 
0;3;0;0;3;0;9.94095e-12 
0;0;3;0;3;0;1.14817e-11 
3;0;0;0;0;3;1.08417e-11 
0;3;0;0;0;3;1.26581e-11 
0;0;3;0;0;3;1.45220e-11 
