40;70;100;1.0;1.1;1.2;WorstCase
3;0;0;3;0;0;3.05145e-12 
0;3;0;3;0;0;3.38253e-12 
0;0;3;3;0;0;3.75145e-12 
3;0;0;0;3;0;3.00165e-12 
0;3;0;0;3;0;3.55007e-12 
0;0;3;0;3;0;4.11342e-12 
3;0;0;0;0;3;4.09472e-12 
0;3;0;0;0;3;4.77389e-12 
0;0;3;0;0;3;5.45886e-12 
