40;70;100;1.0;1.1;1.2;WorstCase
3;0;0;3;0;0;1.56457e-12 
0;3;0;3;0;0;1.70242e-12 
0;0;3;3;0;0;1.86088e-12 
3;0;0;0;3;0;1.51832e-12 
0;3;0;0;3;0;1.78747e-12 
0;0;3;0;3;0;2.07262e-12 
3;0;0;0;0;3;2.19118e-12 
0;3;0;0;0;3;2.53642e-12 
0;0;3;0;0;3;2.86628e-12 
