40;70;100;1.0;1.1;1.2;WorstCase
3;0;0;3;0;0;8.45046e-11 
0;3;0;3;0;0;9.70222e-11 
0;0;3;3;0;0;1.11230e-10 
3;0;0;0;3;0;9.80917e-11 
0;3;0;0;3;0;1.14829e-10 
0;0;3;0;3;0;1.32778e-10 
3;0;0;0;0;3;1.18828e-10 
0;3;0;0;0;3;1.39410e-10 
0;0;3;0;0;3;1.59467e-10 
